order_id,customer_id,item_code,quantity,unit_price,weight_per_item,order_date,status,discount_code
ORD5495,CUST02195,ITEM-C088,20,303.05,3.6,2024-01-31,CONFIRMED,DISC15
ORD5496,CUST02196,ITEM-G055,8,289.62,2.3,2024-01-12,PENDING,DISC10
ORD5497,CUST02197,ITEM-F174,8,233.19,1.3,2024-01-18,CONFIRMED,DISC20
ORD5498,CUST02198,ITEM-E100,12,243.10,4.8,2024-01-29,CONFIRMED,DISC05
ORD5499,CUST02199,ITEM-A075,9,158.50,3.2,2024-02-05,CONFIRMED,DISC05
ORD5500,CUST02200,ITEM-G322,16,305.17,3.0,2024-01-31,PENDING,DISC20
ORD5501,CUST02201,ITEM-F326,20,227.76,4.9,2024-01-24,CONFIRMED,DISC15
ORD5502,CUST02202,ITEM-A241,15,397.26,4.1,2024-02-09,CONFIRMED,DISC10
ORD5503,CUST02203,ITEM-E038,10,303.96,0.7,2024-01-31,PENDING,
ORD5504,CUST02204,ITEM-F443,3,388.25,2.8,2024-01-30,CONFIRMED,DISC15
ORD5505,CUST02205,ITEM-G293,7,226.84,2.6,2024-01-18,CONFIRMED,DISC15
ORD5506,CUST02206,ITEM-A416,11,590.31,0.9,2024-02-06,CONFIRMED,
ORD5507,CUST02207,ITEM-B363,15,595.04,2.9,2024-02-01,CONFIRMED,DISC10
ORD5508,CUST02208,ITEM-C470,10,263.08,4.0,2024-01-31,CONFIRMED,DISC10
ORD5509,CUST02209,ITEM-A169,4,356.88,2.2,2024-01-17,CONFIRMED,DISC10
ORD5510,CUST02210,ITEM-A299,5,554.21,1.9,2024-02-12,PENDING,DISC05
ORD5511,CUST02211,ITEM-E363,3,220.27,2.2,2024-02-03,PENDING,DISC05
ORD5512,CUST02212,ITEM-F360,17,101.40,3.5,2024-02-01,PENDING,
ORD5513,CUST02213,ITEM-C159,6,573.14,2.0,2024-02-01,PENDING,DISC05
ORD5514,CUST02214,ITEM-B071,5,92.44,4.3,2024-01-21,CONFIRMED,DISC10
ORD5515,CUST02215,ITEM-G317,5,378.49,1.2,2024-01-12,CONFIRMED,DISC15
ORD5516,CUST02216,ITEM-A211,12,422.00,1.6,2024-02-04,PENDING,DISC15
ORD5517,CUST02217,ITEM-B274,8,220.21,4.1,2024-01-24,CONFIRMED,DISC10
ORD5518,CUST02218,ITEM-F485,19,591.44,2.6,2024-02-08,PENDING,DISC20
ORD5519,CUST02219,ITEM-E215,6,499.29,4.1,2024-01-06,PENDING,
ORD5520,CUST02220,ITEM-F247,12,355.00,1.0,2024-02-05,CONFIRMED,DISC10
ORD5521,CUST02221,ITEM-A391,6,200.04,4.6,2024-01-18,PENDING,
ORD5522,CUST02222,ITEM-B419,15,536.55,4.7,2024-01-19,CONFIRMED,DISC15
ORD5523,CUST02223,ITEM-E192,8,262.39,0.9,2024-01-17,CONFIRMED,DISC10
ORD5524,CUST02224,ITEM-A430,11,485.26,1.1,2024-02-06,PENDING,DISC05
ORD5525,CUST02225,ITEM-G362,16,296.73,0.5,2024-01-12,CONFIRMED,DISC10
ORD5526,CUST02226,ITEM-B428,5,351.84,3.8,2024-01-30,PENDING,
ORD5527,CUST02227,ITEM-G148,8,215.63,0.7,2024-01-23,PENDING,
ORD5528,CUST02228,ITEM-A429,16,378.21,0.6,2024-02-04,CONFIRMED,DISC05
ORD5529,CUST02229,ITEM-C220,1,388.15,1.6,2024-02-02,CONFIRMED,
ORD5530,CUST02230,ITEM-E500,12,87.22,2.9,2024-01-26,CONFIRMED,DISC15
ORD5531,CUST02231,ITEM-G241,2,399.62,4.9,2024-02-01,CONFIRMED,DISC10
ORD5532,CUST02232,ITEM-G035,12,182.62,3.5,2024-01-12,PENDING,DISC05
ORD5533,CUST02233,ITEM-A181,18,236.20,3.4,2024-02-16,PENDING,DISC15
ORD5534,CUST02234,ITEM-F094,5,84.71,4.0,2024-01-28,CONFIRMED,DISC10
ORD5535,CUST02235,ITEM-B023,7,537.18,1.9,2024-01-24,PENDING,DISC20
ORD5536,CUST02236,ITEM-D130,2,464.31,1.4,2024-01-24,CONFIRMED,DISC10
ORD5537,CUST02237,ITEM-C064,12,290.32,2.3,2024-02-10,PENDING,DISC10
ORD5538,CUST02238,ITEM-B255,16,252.04,4.1,2024-01-27,CONFIRMED,DISC15
ORD5539,CUST02239,ITEM-A221,20,597.30,1.3,2024-01-17,PENDING,
ORD5540,CUST02240,ITEM-A168,10,218.57,3.2,2024-01-19,CONFIRMED,DISC15
ORD5541,CUST02241,ITEM-C229,2,449.75,4.6,2024-01-31,PENDING,DISC10
ORD5542,CUST02242,ITEM-F406,2,91.27,3.4,2024-01-20,CONFIRMED,
ORD5543,CUST02243,ITEM-B435,20,422.95,2.5,2024-01-25,CONFIRMED,DISC05
ORD5544,CUST02244,ITEM-G331,12,249.18,4.8,2024-01-02,CONFIRMED,DISC15
ORD5545,CUST02245,ITEM-C191,15,469.70,3.1,2024-01-28,PENDING,DISC15
ORD5546,CUST02246,ITEM-C333,9,187.29,1.0,2024-02-19,CONFIRMED,DISC15
ORD5547,CUST02247,ITEM-E199,18,114.77,4.0,2024-02-19,PENDING,DISC05
ORD5548,CUST02248,ITEM-E147,16,160.10,1.1,2024-01-20,PENDING,DISC05
ORD5549,CUST02249,ITEM-F228,3,495.78,4.9,2024-01-26,PENDING,
ORD5550,CUST02250,ITEM-E278,10,540.23,4.3,2024-01-31,CONFIRMED,DISC10
ORD5551,CUST02251,ITEM-E115,4,591.82,4.1,2024-01-09,PENDING,
ORD5552,CUST02252,ITEM-C284,19,252.90,4.1,2024-02-04,CONFIRMED,DISC20
ORD5553,CUST02253,ITEM-A034,10,268.99,3.7,2024-02-13,PENDING,DISC15
ORD5554,CUST02254,ITEM-G295,3,118.93,1.9,2024-01-16,PENDING,DISC15
ORD5555,CUST02255,ITEM-F265,12,120.58,4.2,2024-01-20,CONFIRMED,DISC05
ORD5556,CUST02256,ITEM-D258,2,507.26,2.8,2024-01-25,CONFIRMED,DISC05
ORD5557,CUST02257,ITEM-C479,8,240.31,4.7,2024-02-17,PENDING,
ORD5558,CUST02258,ITEM-C101,18,200.95,3.3,2024-02-12,CONFIRMED,DISC20
ORD5559,CUST02259,ITEM-F087,19,567.88,1.2,2024-02-02,PENDING,DISC20
ORD5560,CUST02260,ITEM-A423,1,94.67,4.8,2024-02-14,PENDING,DISC05
ORD5561,CUST02261,ITEM-G293,14,389.96,0.6,2024-02-02,PENDING,DISC10
ORD5562,CUST02262,ITEM-D126,13,213.59,0.8,2024-01-17,CONFIRMED,DISC15
ORD5563,CUST02263,ITEM-D248,15,162.21,3.2,2024-01-31,PENDING,DISC10
ORD5564,CUST02264,ITEM-D067,12,333.24,1.0,2024-01-20,PENDING,
ORD5565,CUST02265,ITEM-C231,8,127.48,0.7,2024-02-21,PENDING,DISC20
ORD5566,CUST02266,ITEM-D128,6,497.41,4.7,2024-02-08,PENDING,DISC05
ORD5567,CUST02267,ITEM-G082,16,597.78,2.6,2024-02-09,PENDING,DISC15
ORD5568,CUST02268,ITEM-A047,13,327.99,4.9,2024-01-31,PENDING,
ORD5569,CUST02269,ITEM-A145,16,378.64,4.3,2024-02-14,PENDING,DISC10
ORD5570,CUST02270,ITEM-E005,4,287.01,4.5,2024-02-06,PENDING,DISC15
ORD5571,CUST02271,ITEM-C024,13,78.14,3.0,2024-01-19,PENDING,
ORD5572,CUST02272,ITEM-D259,15,470.42,1.8,2024-02-06,CONFIRMED,DISC05
ORD5573,CUST02273,ITEM-A202,12,487.19,2.0,2024-02-22,PENDING,DISC05
ORD5574,CUST02274,ITEM-B309,17,270.76,0.7,2024-01-08,CONFIRMED,DISC10
ORD5575,CUST02275,ITEM-G243,17,301.34,3.2,2024-02-06,CONFIRMED,DISC10
ORD5576,CUST02276,ITEM-E164,6,266.13,3.3,2024-02-09,PENDING,DISC20
ORD5577,CUST02277,ITEM-C260,17,342.79,3.7,2024-02-08,PENDING,
ORD5578,CUST02278,ITEM-C170,4,588.94,3.1,2024-02-14,CONFIRMED,DISC20
ORD5579,CUST02279,ITEM-D136,19,367.70,3.7,2024-01-25,PENDING,DISC05
ORD5580,CUST02280,ITEM-E323,20,476.03,2.2,2024-02-13,CONFIRMED,
ORD5581,CUST02281,ITEM-E486,4,154.93,2.5,2024-01-25,CONFIRMED,DISC15
ORD5582,CUST02282,ITEM-F105,14,326.00,3.3,2024-02-08,CONFIRMED,DISC05
ORD5583,CUST02283,ITEM-E107,18,228.78,3.5,2024-02-12,PENDING,DISC10
ORD5584,CUST02284,ITEM-B236,18,238.28,2.1,2024-02-03,PENDING,DISC20
ORD5585,CUST02285,ITEM-D099,8,203.45,1.8,2024-02-22,PENDING,DISC10
ORD5586,CUST02286,ITEM-F107,16,224.37,2.1,2024-02-22,PENDING,DISC10
ORD5587,CUST02287,ITEM-A294,18,258.83,4.9,2024-02-17,PENDING,DISC05
ORD5588,CUST02288,ITEM-C022,10,575.42,0.9,2024-02-19,PENDING,DISC10
ORD5589,CUST02289,ITEM-F246,7,161.14,2.9,2024-02-14,PENDING,DISC05
ORD5590,CUST02290,ITEM-A316,19,181.61,0.7,2024-02-19,CONFIRMED,DISC05
ORD5591,CUST02291,ITEM-A052,14,231.66,2.6,2024-02-07,CONFIRMED,
ORD5592,CUST02292,ITEM-E476,6,273.80,4.7,2024-02-12,PENDING,DISC15
ORD5593,CUST02293,ITEM-F103,10,226.64,3.4,2024-02-10,CONFIRMED,DISC20
ORD5594,CUST02294,ITEM-B274,2,552.28,1.3,2024-02-01,CONFIRMED,
ORD5595,CUST02295,ITEM-G204,16,152.47,3.9,2024-02-14,PENDING,
ORD5596,CUST02296,ITEM-A153,19,381.53,4.7,2024-01-25,PENDING,DISC15
ORD5597,CUST02297,ITEM-F279,17,321.65,4.7,2024-02-05,PENDING,DISC10
ORD5598,CUST02298,ITEM-B415,4,231.88,3.8,2024-02-10,PENDING,DISC05
ORD5599,CUST02299,ITEM-A378,11,484.92,3.1,2024-02-13,CONFIRMED,DISC05
ORD5600,CUST02300,ITEM-E439,13,504.84,2.8,2024-01-21,PENDING,
ORD5601,CUST02301,ITEM-B072,16,227.98,1.6,2024-01-31,PENDING,DISC05
ORD5602,CUST02302,ITEM-D386,9,574.72,1.9,2024-02-12,CONFIRMED,DISC10
ORD5603,CUST02303,ITEM-F185,8,84.17,1.0,2024-01-25,CONFIRMED,DISC15
ORD5604,CUST02304,ITEM-F258,10,429.66,3.4,2024-02-04,PENDING,DISC10
ORD5605,CUST02305,ITEM-E114,8,576.55,2.7,2024-02-05,PENDING,DISC15
ORD5606,CUST02306,ITEM-F282,16,466.54,4.1,2024-02-14,CONFIRMED,DISC05
ORD5607,CUST02307,ITEM-F387,20,530.22,0.9,2024-01-28,PENDING,
ORD5608,CUST02308,ITEM-E058,2,505.83,4.6,2024-01-20,CONFIRMED,DISC05
ORD5609,CUST02309,ITEM-C438,17,293.01,3.6,2024-01-30,PENDING,
ORD5610,CUST02310,ITEM-E229,2,299.39,2.8,2024-01-30,CONFIRMED,DISC20
ORD5611,CUST02311,ITEM-D345,10,447.80,2.3,2024-02-13,CONFIRMED,DISC05
ORD5612,CUST02312,ITEM-E038,2,283.03,3.7,2024-01-27,CONFIRMED,
ORD5613,CUST02313,ITEM-D017,10,274.88,4.0,2024-02-02,PENDING,DISC10
ORD5614,CUST02314,ITEM-D230,13,256.61,3.6,2024-02-10,CONFIRMED,DISC10
ORD5615,CUST02315,ITEM-A092,18,266.18,1.1,2024-01-22,CONFIRMED,
ORD5616,CUST02316,ITEM-C238,18,283.27,2.2,2024-02-01,CONFIRMED,DISC15
ORD5617,CUST02317,ITEM-C080,9,153.66,4.4,2024-01-30,CONFIRMED,
ORD5618,CUST02318,ITEM-G339,14,388.21,4.7,2024-02-14,CONFIRMED,DISC05
ORD5619,CUST02319,ITEM-B035,4,376.67,2.5,2024-01-28,CONFIRMED,DISC05
ORD5620,CUST02320,ITEM-F023,13,291.43,2.9,2024-01-30,CONFIRMED,DISC05
ORD5621,CUST02321,ITEM-E149,8,498.68,3.8,2024-01-19,PENDING,DISC05
ORD5622,CUST02322,ITEM-C449,5,592.13,2.8,2024-01-30,PENDING,DISC10
ORD5623,CUST02323,ITEM-A286,19,533.84,4.6,2024-02-04,PENDING,DISC20
ORD5624,CUST02324,ITEM-D025,12,567.87,3.5,2024-02-19,PENDING,DISC15
ORD5625,CUST02325,ITEM-D077,10,257.05,3.9,2024-01-21,CONFIRMED,DISC05
ORD5626,CUST02326,ITEM-C440,5,493.18,4.6,2024-02-06,PENDING,DISC15
ORD5627,CUST02327,ITEM-E272,5,263.63,1.6,2024-02-05,CONFIRMED,DISC15
ORD5628,CUST02328,ITEM-G190,3,344.60,4.2,2024-01-24,PENDING,DISC15
ORD5629,CUST02329,ITEM-F310,20,71.75,0.8,2024-02-18,CONFIRMED,DISC15
ORD5630,CUST02330,ITEM-B446,11,216.75,4.6,2024-01-14,CONFIRMED,
ORD5631,CUST02331,ITEM-F387,16,552.94,3.6,2024-01-28,CONFIRMED,DISC15
ORD5632,CUST02332,ITEM-B283,11,476.53,2.2,2024-02-03,PENDING,DISC10
ORD5633,CUST02333,ITEM-C185,17,535.55,2.6,2024-01-31,PENDING,DISC10
ORD5634,CUST02334,ITEM-B190,11,277.66,3.0,2024-01-21,CONFIRMED,
ORD5635,CUST02335,ITEM-C284,19,368.53,2.4,2024-01-20,CONFIRMED,DISC10
ORD5636,CUST02336,ITEM-B195,19,508.35,2.7,2024-02-04,PENDING,DISC10
ORD5637,CUST02337,ITEM-G421,16,581.58,3.4,2024-02-11,PENDING,DISC05
ORD5638,CUST02338,ITEM-F408,12,143.10,3.7,2024-02-02,CONFIRMED,DISC20
ORD5639,CUST02339,ITEM-F491,2,338.17,4.3,2024-01-15,CONFIRMED,
ORD5640,CUST02340,ITEM-D071,8,87.38,1.2,2024-01-30,PENDING,DISC10
ORD5641,CUST02341,ITEM-A317,20,552.01,3.5,2024-01-24,CONFIRMED,DISC20
ORD5642,CUST02342,ITEM-E211,1,59.20,3.7,2024-02-06,PENDING,
ORD5643,CUST02343,ITEM-E417,14,493.39,4.6,2024-01-16,CONFIRMED,DISC20
ORD5644,CUST02344,ITEM-B124,7,390.88,1.6,2024-01-23,PENDING,DISC15
ORD5645,CUST02345,ITEM-A192,13,302.45,1.6,2024-02-16,CONFIRMED,DISC10
ORD5646,CUST02346,ITEM-F424,3,409.55,4.4,2024-02-11,CONFIRMED,
ORD5647,CUST02347,ITEM-D195,13,353.99,0.8,2024-01-18,CONFIRMED,
ORD5648,CUST02348,ITEM-D433,14,404.70,2.0,2024-02-13,CONFIRMED,DISC20
ORD5649,CUST02349,ITEM-A118,7,545.70,3.6,2024-02-04,PENDING,DISC10
ORD5650,CUST02350,ITEM-A474,3,426.44,1.8,2024-01-27,CONFIRMED,DISC05
ORD5651,CUST02351,ITEM-G162,1,578.81,3.1,2024-02-11,PENDING,
ORD5652,CUST02352,ITEM-C084,19,182.26,4.3,2024-01-18,PENDING,DISC15
ORD5653,CUST02353,ITEM-G379,5,484.77,3.6,2024-01-09,PENDING,
ORD5654,CUST02354,ITEM-A224,8,511.27,2.0,2024-02-02,PENDING,DISC10
ORD5655,CUST02355,ITEM-A325,9,480.95,2.5,2024-01-27,PENDING,DISC20
ORD5656,CUST02356,ITEM-D222,6,423.83,3.5,2024-01-04,PENDING,DISC05
ORD5657,CUST02357,ITEM-F038,3,197.38,2.2,2024-02-12,CONFIRMED,DISC15
ORD5658,CUST02358,ITEM-C185,4,100.34,4.7,2024-01-19,PENDING,DISC10
ORD5659,CUST02359,ITEM-A068,3,153.07,2.5,2024-01-27,PENDING,
ORD5660,CUST02360,ITEM-A046,12,354.82,3.2,2024-02-06,PENDING,DISC15
ORD5661,CUST02361,ITEM-A150,14,263.29,0.9,2024-02-16,CONFIRMED,DISC20
ORD5662,CUST02362,ITEM-E087,13,143.23,1.7,2024-01-26,PENDING,DISC05
ORD5663,CUST02363,ITEM-A086,14,201.78,1.8,2024-02-18,CONFIRMED,DISC10
ORD5664,CUST02364,ITEM-C484,8,446.49,2.7,2024-02-10,CONFIRMED,DISC15
ORD5665,CUST02365,ITEM-A070,10,53.72,2.3,2024-02-22,PENDING,DISC10
ORD5666,CUST02366,ITEM-D172,14,498.51,4.4,2024-01-30,CONFIRMED,DISC10
ORD5667,CUST02367,ITEM-C309,7,313.46,1.3,2024-01-22,PENDING,DISC10
ORD5668,CUST02368,ITEM-F356,16,582.27,4.0,2024-01-16,PENDING,DISC10
ORD5669,CUST02369,ITEM-G403,13,250.76,4.7,2024-01-15,CONFIRMED,DISC20
ORD5670,CUST02370,ITEM-A488,15,568.64,1.4,2024-02-01,PENDING,
ORD5671,CUST02371,ITEM-G435,14,420.14,1.1,2024-01-27,CONFIRMED,DISC10
ORD5672,CUST02372,ITEM-F079,14,483.99,0.8,2024-01-27,PENDING,DISC20
ORD5673,CUST02373,ITEM-D274,17,557.92,4.4,2024-01-29,CONFIRMED,DISC10
ORD5674,CUST02374,ITEM-F459,18,376.60,4.6,2024-01-12,CONFIRMED,DISC10
ORD5675,CUST02375,ITEM-B332,20,74.36,4.9,2024-02-11,PENDING,DISC10
ORD5676,CUST02376,ITEM-G221,4,55.80,1.7,2024-01-25,CONFIRMED,DISC15
ORD5677,CUST02377,ITEM-C201,15,474.79,3.1,2024-01-28,CONFIRMED,DISC10
ORD5678,CUST02378,ITEM-A248,4,212.49,4.6,2024-01-05,CONFIRMED,DISC05
ORD5679,CUST02379,ITEM-C160,11,300.43,1.4,2024-01-24,PENDING,DISC15
ORD5680,CUST02380,ITEM-A225,15,225.40,1.9,2024-02-13,CONFIRMED,
ORD5681,CUST02381,ITEM-G176,4,422.43,1.2,2024-02-07,CONFIRMED,DISC20
ORD5682,CUST02382,ITEM-B283,6,232.04,2.4,2024-01-24,CONFIRMED,DISC15
ORD5683,CUST02383,ITEM-F095,6,402.26,2.4,2024-01-29,CONFIRMED,DISC15
ORD5684,CUST02384,ITEM-E220,13,52.45,1.5,2024-01-22,CONFIRMED,DISC20
ORD5685,CUST02385,ITEM-A410,18,152.83,2.0,2024-01-20,CONFIRMED,DISC10
ORD5686,CUST02386,ITEM-F442,16,340.24,3.4,2024-01-21,PENDING,DISC20
ORD5687,CUST02387,ITEM-D301,4,241.36,4.3,2024-02-12,CONFIRMED,DISC10
ORD5688,CUST02388,ITEM-E303,3,419.66,1.9,2024-01-23,PENDING,
ORD5689,CUST02389,ITEM-B192,5,330.95,2.4,2024-01-19,PENDING,DISC15
ORD5690,CUST02390,ITEM-B250,18,431.39,3.4,2024-01-27,CONFIRMED,DISC15
ORD5691,CUST02391,ITEM-C072,6,223.02,2.5,2024-01-16,PENDING,
ORD5692,CUST02392,ITEM-D070,7,498.37,4.8,2024-02-03,PENDING,DISC15
ORD5693,CUST02393,ITEM-F252,14,440.58,2.5,2024-01-13,CONFIRMED,DISC20
ORD5694,CUST02394,ITEM-A408,8,210.65,1.7,2024-01-22,PENDING,DISC05
ORD5695,CUST02395,ITEM-G235,19,458.39,3.9,2024-01-26,CONFIRMED,DISC20
ORD5696,CUST02396,ITEM-A138,18,502.81,2.2,2024-02-17,CONFIRMED,DISC15
ORD5697,CUST02397,ITEM-E112,14,106.33,4.2,2024-01-30,CONFIRMED,DISC10
ORD5698,CUST02398,ITEM-G017,15,194.55,4.4,2024-01-12,PENDING,
ORD5699,CUST02399,ITEM-G416,8,165.43,3.8,2024-02-12,PENDING,DISC20
ORD5700,CUST02400,ITEM-F220,6,388.88,4.0,2024-02-13,CONFIRMED,
ORD5701,CUST02401,ITEM-E180,18,204.60,2.9,2024-01-19,PENDING,DISC10
ORD5702,CUST02402,ITEM-E137,17,592.02,3.6,2024-01-27,CONFIRMED,DISC15
ORD5703,CUST02403,ITEM-A142,5,435.78,1.1,2024-02-02,PENDING,DISC05
ORD5704,CUST02404,ITEM-G432,13,319.20,3.1,2024-02-04,PENDING,DISC15
ORD5705,CUST02405,ITEM-D039,3,271.57,3.9,2024-01-25,PENDING,DISC15
ORD5706,CUST02406,ITEM-D168,19,51.36,4.0,2024-02-01,CONFIRMED,DISC15
ORD5707,CUST02407,ITEM-F341,12,517.56,4.1,2024-01-23,CONFIRMED,DISC15
ORD5708,CUST02408,ITEM-G109,16,197.70,4.2,2024-02-07,CONFIRMED,DISC20
ORD5709,CUST02409,ITEM-G249,11,541.79,3.9,2024-01-16,CONFIRMED,DISC15
ORD5710,CUST02410,ITEM-A064,6,292.71,0.5,2024-02-10,PENDING,DISC05
ORD5711,CUST02411,ITEM-F466,5,535.18,1.9,2024-02-02,PENDING,
ORD5712,CUST02412,ITEM-F185,9,95.33,3.5,2024-01-29,CONFIRMED,
ORD5713,CUST02413,ITEM-D321,10,449.29,3.9,2024-01-30,CONFIRMED,
ORD5714,CUST02414,ITEM-A110,16,92.87,3.2,2024-02-01,PENDING,
ORD5715,CUST02415,ITEM-A357,11,499.41,4.9,2024-02-01,CONFIRMED,DISC15
ORD5716,CUST02416,ITEM-A118,13,99.13,4.1,2024-01-27,PENDING,DISC10
ORD5717,CUST02417,ITEM-C071,13,475.40,3.9,2024-02-01,CONFIRMED,
ORD5718,CUST02418,ITEM-E289,1,385.68,1.2,2024-01-20,CONFIRMED,DISC05
ORD5719,CUST02419,ITEM-D316,15,522.98,0.9,2024-01-29,CONFIRMED,
ORD5720,CUST02420,ITEM-E374,13,243.34,2.4,2024-02-09,CONFIRMED,DISC05
ORD5721,CUST02421,ITEM-C331,3,186.49,3.2,2024-02-11,PENDING,
ORD5722,CUST02422,ITEM-G434,10,163.00,3.2,2024-01-26,PENDING,DISC10
ORD5723,CUST02423,ITEM-F028,8,322.19,1.0,2024-01-28,CONFIRMED,DISC20
ORD5724,CUST02424,ITEM-A185,11,122.59,4.4,2024-02-13,PENDING,DISC10
ORD5725,CUST02425,ITEM-E350,6,469.50,4.8,2024-02-13,CONFIRMED,
ORD5726,CUST02426,ITEM-E035,1,194.20,0.7,2024-01-09,PENDING,DISC20
ORD5727,CUST02427,ITEM-C322,17,471.91,2.4,2024-02-03,CONFIRMED,DISC20
ORD5728,CUST02428,ITEM-E316,5,202.61,1.9,2024-02-06,CONFIRMED,DISC05
ORD5729,CUST02429,ITEM-E168,13,372.54,3.9,2024-01-24,CONFIRMED,DISC10
ORD5730,CUST02430,ITEM-F224,8,81.85,0.9,2024-02-01,CONFIRMED,DISC15
ORD5731,CUST02431,ITEM-E312,2,220.11,3.8,2024-01-31,CONFIRMED,
ORD5732,CUST02432,ITEM-A363,5,435.82,1.2,2024-02-15,PENDING,DISC20
ORD5733,CUST02433,ITEM-E401,9,141.83,1.1,2024-02-18,PENDING,
ORD5734,CUST02434,ITEM-G461,1,234.26,2.4,2024-01-23,CONFIRMED,DISC10
ORD5735,CUST02435,ITEM-F500,19,395.14,2.7,2024-02-01,PENDING,
ORD5736,CUST02436,ITEM-D440,19,141.78,1.2,2024-02-15,CONFIRMED,DISC20
ORD5737,CUST02437,ITEM-F371,4,175.62,2.8,2024-01-10,CONFIRMED,DISC05
ORD5738,CUST02438,ITEM-A242,12,260.64,1.2,2024-02-07,CONFIRMED,DISC20
ORD5739,CUST02439,ITEM-G468,14,173.48,1.6,2024-02-09,PENDING,DISC10
ORD5740,CUST02440,ITEM-G040,19,255.04,2.8,2024-02-04,CONFIRMED,DISC05
ORD5741,CUST02441,ITEM-B412,17,589.78,4.8,2024-01-27,PENDING,DISC10
ORD5742,CUST02442,ITEM-G433,10,230.02,3.0,2024-01-06,PENDING,DISC05
ORD5743,CUST02443,ITEM-C289,10,456.77,1.6,2024-01-17,PENDING,DISC05
ORD5744,CUST02444,ITEM-F462,18,468.27,1.6,2024-01-10,PENDING,
ORD5745,CUST02445,ITEM-B278,12,399.77,3.6,2024-01-15,PENDING,
ORD5746,CUST02446,ITEM-G337,13,516.95,3.8,2024-01-24,CONFIRMED,DISC20
ORD5747,CUST02447,ITEM-B215,16,578.65,4.9,2024-01-25,PENDING,
ORD5748,CUST02448,ITEM-A472,8,543.51,2.8,2024-02-08,PENDING,DISC15
ORD5749,CUST02449,ITEM-F044,19,102.57,1.1,2024-02-06,PENDING,
ORD5750,CUST02450,ITEM-E291,2,289.24,4.8,2024-01-11,PENDING,DISC10
ORD5751,CUST02451,ITEM-G162,13,435.40,3.8,2024-01-19,PENDING,DISC10
ORD5752,CUST02452,ITEM-B039,7,124.86,4.0,2024-01-14,CONFIRMED,
ORD5753,CUST02453,ITEM-B231,15,222.72,1.0,2024-01-22,CONFIRMED,DISC15
ORD5754,CUST02454,ITEM-C238,9,518.87,0.9,2024-02-11,PENDING,DISC20
ORD5755,CUST02455,ITEM-A111,11,131.58,3.7,2024-02-10,PENDING,DISC15
ORD5756,CUST02456,ITEM-E026,10,193.09,5.0,2024-01-25,PENDING,DISC15
ORD5757,CUST02457,ITEM-E384,18,187.42,2.6,2024-02-02,CONFIRMED,
ORD5758,CUST02458,ITEM-A032,8,121.89,4.2,2024-01-20,CONFIRMED,DISC20
ORD5759,CUST02459,ITEM-E133,3,61.99,0.8,2024-02-18,PENDING,DISC05
ORD5760,CUST02460,ITEM-A464,11,117.39,4.7,2024-01-20,CONFIRMED,DISC20
ORD5761,CUST02461,ITEM-D421,13,322.87,2.2,2024-02-12,CONFIRMED,DISC10
ORD5762,CUST02462,ITEM-B466,6,201.24,2.5,2024-01-20,CONFIRMED,DISC20
ORD5763,CUST02463,ITEM-E316,8,406.00,2.7,2024-02-16,PENDING,
ORD5764,CUST02464,ITEM-A144,13,125.48,1.4,2024-02-08,CONFIRMED,DISC20
ORD5765,CUST02465,ITEM-G010,13,480.05,2.1,2024-02-02,PENDING,DISC10
ORD5766,CUST02466,ITEM-E258,11,263.61,1.3,2024-01-24,CONFIRMED,
ORD5767,CUST02467,ITEM-G399,9,82.23,5.0,2024-02-05,PENDING,DISC20
ORD5768,CUST02468,ITEM-B499,6,105.07,3.5,2024-01-19,CONFIRMED,DISC05
ORD5769,CUST02469,ITEM-E434,13,245.14,4.3,2024-02-09,CONFIRMED,DISC05
ORD5770,CUST02470,ITEM-B304,11,493.42,3.6,2024-02-11,CONFIRMED,DISC10
ORD5771,CUST02471,ITEM-E289,5,359.71,1.3,2024-02-01,PENDING,DISC20
ORD5772,CUST02472,ITEM-C090,16,70.88,0.8,2024-01-26,CONFIRMED,
ORD5773,CUST02473,ITEM-E245,1,232.45,3.3,2024-02-07,CONFIRMED,DISC10
ORD5774,CUST02474,ITEM-F091,11,82.76,1.2,2024-02-03,CONFIRMED,
ORD5775,CUST02475,ITEM-G270,12,578.31,2.2,2024-02-24,PENDING,DISC20
ORD5776,CUST02476,ITEM-A173,10,227.43,4.9,2024-02-12,PENDING,DISC15
ORD5777,CUST02477,ITEM-F163,6,438.95,3.0,2024-02-13,PENDING,DISC05
ORD5778,CUST02478,ITEM-F302,6,258.11,3.8,2024-01-27,CONFIRMED,DISC05
ORD5779,CUST02479,ITEM-F001,19,265.38,5.0,2024-02-07,CONFIRMED,DISC05
ORD5780,CUST02480,ITEM-E163,20,171.49,3.0,2024-02-15,PENDING,DISC05
ORD5781,CUST02481,ITEM-C382,3,180.90,4.9,2024-01-22,CONFIRMED,DISC10
ORD5782,CUST02482,ITEM-D006,9,165.33,3.6,2024-01-25,PENDING,
ORD5783,CUST02483,ITEM-F001,2,262.27,3.8,2024-01-13,PENDING,DISC15
ORD5784,CUST02484,ITEM-D180,18,256.44,4.2,2024-02-18,CONFIRMED,DISC05
ORD5785,CUST02485,ITEM-D038,2,212.20,1.9,2024-02-21,CONFIRMED,
ORD5786,CUST02486,ITEM-C088,13,138.50,0.8,2024-02-20,CONFIRMED,DISC10
